Armasesti|ro|Ialomita|7243|44.75|26.58|
Axintele|ro|Ialomita|2912|44.6|26.78|
Balaciu|ro|Ialomita|3371|44.62|26.88|
Barcanesti|ro|Ialomita|3936|44.63|26.65|
Bordusani|ro|Ialomita|5285|44.48|27.9|
Brazii|ro|Ialomita|3473|44.77|26.35|
Bucu|ro|Ialomita|5232|44.6|27.5|
Cazanesti|ro|Ialomita|3604|44.62|27.02|
Ciocarlia|ro|Ialomita|881|44.8|26.67|
Ciochina|ro|Ialomita|3573|44.58|27.07|
Ciulnita|ro|Ialomita|2529|44.53|27.35|
Cocora|ro|Ialomita|3726|44.73|27.05|
Cosambesti|ro|Ialomita|3482|44.57|27.43|
Cosereni|ro|Ialomita|6957|44.68|26.57|
Dragoesti|ro|Ialomita|1141|44.57|26.53|
Dridu|ro|Ialomita|5111|44.7|26.45|
Facaeni|ro|Ialomita|5893|44.57|27.9|
Fetesti|ro|Ialomita|32867|44.38|27.84|
Fierbinti-Targ|ro|Ialomita|5198|44.7|26.35|
Garbovi|ro|Ialomita|4408|44.78|26.77|
Gheorghe Doja|ro|Ialomita|2822|44.66|27.27|
Gheorghe Lazar|ro|Ialomita|2476|44.63|27.45|
Giurgeni|ro|Ialomita|1629|44.77|27.88|
Grindu|ro|Ialomita|2412|44.77|26.92|
Grivita|ro|Ialomita|7032|44.73|27.28|
Ion Roata|ro|Ialomita|3689|44.67|26.77|
Jilavele|ro|Ialomita|3747|44.77|26.53|
Manasia|ro|Ialomita|4617|44.7|26.67|
Mihail Kogalniceanu|ro|Ialomita|6181|44.68|27.73|
Milosesti|ro|Ialomita|3056|44.73|27.23|
Movila|ro|Ialomita|2195|44.55|27.7|
Movilita|ro|Ialomita|4766|44.65|26.48|
Munteni Buzau|ro|Ialomita|3824|44.63|26.98|
Perieti|ro|Ialomita|3638|44.55|27.22|
Reviga|ro|Ialomita|3337|44.72|27.1|
Salcioara|ro|Ialomita|2595|44.53|26.88|
Saveni|ro|Ialomita|5579|44.6|27.65|
Scanteia|ro|Ialomita|4312|44.74|27.47|
Sfantu Gheorghe|ro|Ialomita|2154|44.65|26.83|
Sinesti|ro|Ialomita|2575|44.57|26.38|
Slobozia|ro|Ialomita|52693|44.57|27.38|
Stelnica|ro|Ialomita|1834|44.42|27.88|
Suditi|ro|Ialomita|2281|44.58|27.6|
Tandarei|ro|Ialomita|12231|44.65|27.67|
Urziceni|ro|Ialomita|16771|44.72|26.65|
Valea Ciorii|ro|Ialomita|1996|44.72|27.57|
Valea Macrisului|ro|Ialomita|2090|44.75|26.83|
Vladeni|ro|Ialomita|2230|44.62|27.88|
Alexandru Ioan Cuza|ro|Iasi|2951|47.13|26.85|
Andrieseni|ro|Iasi|4501|47.53|27.28|
Aroneanu|ro|Iasi|2916|47.2|27.6|
Baltati|ro|Iasi|5061|47.22|27.15|
Barnova|ro|Iasi|3925|47.07|27.62|
Belcesti|ro|Iasi|11335|47.3|27.08|
Bivolari|ro|Iasi|4530|47.53|27.43|
Braesti|ro|Iasi|3289|47.15|27.1|
Butea|ro|Iasi|3893|47.07|26.92|
Ceplenita|ro|Iasi|4533|47.38|27.02|
Ciortesti|ro|Iasi|4378|46.9|27.83|
Ciurea|ro|Iasi|10110|47.05|27.57|
Coarnele Caprei|ro|Iasi|3156|47.38|27.1|
Comarna|ro|Iasi|4551|47.05|27.78|
Costuleni|ro|Iasi|4911|47.03|27.85|
Cotnari|ro|Iasi|7985|47.35|26.98|
Cozmesti|ro|Iasi|3192|46.88|27.98|
Cristesti|ro|Iasi|4273|47.27|26.57|
Cucuteni|ro|Iasi|1454|47.28|26.93|
Dagata|ro|Iasi|4861|46.93|27.18|
Deleni|ro|Iasi|10484|47.47|26.88|
Dobrovat|ro|Iasi|2644|46.95|27.7|
Dolhesti|ro|Iasi|2821|46.87|27.9|
Dumesti|ro|Iasi|4732|47.18|27.35|
Erbiceni|ro|Iasi|5655|47.27|27.23|
Focuri|ro|Iasi|6030|47.35|27.22|
Golaesti|ro|Iasi|3797|47.23|27.7|
Gorban|ro|Iasi|2991|46.88|28.07|
Grajduri|ro|Iasi|3264|46.97|27.52|
Gropnita|ro|Iasi|3414|47.35|27.25|
Grozesti|ro|Iasi|1866|47|28.05|
Halaucesti|ro|Iasi|5819|47.1|26.8|
Harlau|ro|Iasi|11295|47.44|26.91|
Helesteni Harmaneasa|ro|Iasi|2652|47.2|26.87|
Holboca|ro|Iasi|11708|47.15|27.7|
Horlesti|ro|Iasi|3112|47.12|27.37|
Iasi|ro|Iasi|318014|47.17|27.57|
Ipatele|ro|Iasi|2095|46.92|27.42|
Lespezi|ro|Iasi|6138|47.37|26.7|
Letcani|ro|Iasi|6642|47.18|27.42|
Lungani|ro|Iasi|5065|47.18|27.15|
Madarjac|ro|Iasi|1566|47.05|27.25|
Mircesti|ro|Iasi|6797|47.08|26.83|
Mironeasa|ro|Iasi|4324|46.97|27.42|
Miroslava|ro|Iasi|8127|47.15|27.52|
Miroslovesti|ro|Iasi|7072|47.15|26.65|
Mogosesti|ro|Iasi|4946|47.03|27.53|
Mogosesti-Siret|ro|Iasi|4044|47.13|26.78|
Mosna|ro|Iasi|1939|46.92|27.95|
Motca|ro|Iasi|5095|47.25|26.62|
Movileni|ro|Iasi|3129|47.32|27.35|
Oteleni|ro|Iasi|3841|47.08|27.03|
Pascani|ro|Iasi|42203|47.25|26.72|
Plugari|ro|Iasi|3694|47.48|27.1|
Podu Iloaiei|ro|Iasi|9752|47.22|27.27|
Popesti|ro|Iasi|4143|47.15|27.23|
Popricani|ro|Iasi|6752|47.3|27.52|
Prisacani|ro|Iasi|3578|47.08|27.88|
Probota|ro|Iasi|3685|47.38|27.5|
Raducaneni|ro|Iasi|7706|46.95|27.93|
Rediu|ro|Iasi|6548|47.22|27.5|
Romanesti|ro|Iasi|2026|47.28|27.32|
Ruginoasa|ro|Iasi|6220|47.25|26.85|
Scanteia|ro|Iasi|4245|46.92|27.57|
Scheia|ro|Iasi|4742|46.93|27.52|
Schitu-Duca|ro|Iasi|4347|47.03|27.77|
Scobinti|ro|Iasi|7618|47.38|26.93|
Sinesti|ro|Iasi|4264|47.12|27.18|
Sipote|ro|Iasi|5800|47.47|27.22|
Siretel|ro|Iasi|4046|47.4|26.73|
Stolniceni-Prajescu|ro|Iasi|5625|47.2|26.73|
Strunga|ro|Iasi|4508|47.17|26.98|
Tansa|ro|Iasi|3081|46.92|27.23|
Targu Gangiulesti|ro|Iasi|12104|47.21|27.01|
Tatarusi|ro|Iasi|5651|47.35|26.6|
Tibana|ro|Iasi|7098|46.98|27.33|
Tibanesti|ro|Iasi|7662|46.92|27.33|
Tiganasi|ro|Iasi|4283|47.33|27.47|
Todiresti|ro|Iasi|6970|47.32|26.83|
Tomesti|ro|Iasi|11828|47.12|27.68|
Trifesti|ro|Iasi|5232|47.45|27.52|
Tutora|ro|Iasi|2126|47.13|27.78|
Ungheni|ro|Iasi|3983|47.2|27.78|
Valea Seaca|ro|Iasi|5865|47.28|26.67|
Vanatori|ro|Iasi|4782|47.23|27.53|
Victoria|ro|Iasi|4305|47.28|27.58|
Vladeni|ro|Iasi|4498|47.42|27.33|
Voinesti|ro|Iasi|6161|47.07|27.42|
Afumati|ro|Ilfov|6696|44.52|26.27|
Balotesti|ro|Ilfov|6795|44.62|26.12|
Berceni|ro|Ilfov|4154|44.32|26.18|
Bragadiru|ro|Ilfov|8274|44.37|25.98|
Branesti|ro|Ilfov|8645|44.45|26.33|
Buftea|ro|Ilfov|20691|44.57|25.95|
Cernica|ro|Ilfov|9530|44.42|26.28|
Chiajna|ro|Ilfov|8105|44.47|25.97|
Chitila|ro|Ilfov|12788|44.52|25.98|
Ciolpani|ro|Ilfov|4523|44.73|26.08|
Ciorogarla|ro|Ilfov|4968|44.44|25.88|
Clinceni|ro|Ilfov|4995|44.37|25.95|
Corbeanca|ro|Ilfov|3786|44.6|26.05|
Cornetu|ro|Ilfov|5063|44.35|25.93|
Darasti-Ilfov|ro|Ilfov|2972|44.32|26.02|
Dascalu|ro|Ilfov|2594|44.6|26.23|
Dobroesti|ro|Ilfov|6599|44.45|26.18|
Domnesti|ro|Ilfov|6393|44.4|25.92|
Dragomiresti-Vale|ro|Ilfov|4330|44.48|25.94|
Ganeasa|ro|Ilfov|4240|44.48|26.28|
Glina|ro|Ilfov|7227|44.38|26.25|
Gradistea|ro|Ilfov|2924|44.67|26.28|
Gruiu|ro|Ilfov|7183|44.73|26.23|
Jilava|ro|Ilfov|12023|44.33|26.08|
Magurele|ro|Ilfov|9375|44.35|26.03|
Moara Vlasiei|ro|Ilfov|5912|44.63|26.22|
Mogosoaia|ro|Ilfov|5304|44.53|26|
Nuci|ro|Ilfov|3174|44.72|26.3|
Otopeni|ro|Ilfov|10332|44.55|26.07|
Pantelimon|ro|Ilfov|16206|44.45|26.2|
Peris|ro|Ilfov|7235|44.68|26.01|
Petrachioaia|ro|Ilfov|2866|44.58|26.3|
Popesti-Leordeni|ro|Ilfov|15279|44.38|26.17|
Prim Decembrie|ro|Ilfov|9537|44.29|26.06|
Snagov|ro|Ilfov|6126|44.7|26.18|
Stefanestii de Jos|ro|Ilfov|4183|44.53|26.2|
Tunari|ro|Ilfov|3859|44.55|26.15|
Vidra|ro|Ilfov|8322|44.27|26.15|
Voluntari|ro|Ilfov|30323|44.47|26.13|
Ardusat|ro|Maramures|2513|47.65|23.37|
Arinis|ro|Maramures|1192|47.5|23.23|
Asuaju de Sus|ro|Maramures|1585|47.57|23.18|
Baia Mare|ro|Maramures|136554|47.66|23.58|
Baia-Sprie|ro|Maramures|16746|47.67|23.68|
Baita de sub Codru|ro|Maramures|1910|47.53|23.15|
Baiut|ro|Maramures|2652|47.62|24|
Barsana|ro|Maramures|6266|47.82|24.07|
Basesti|ro|Maramures|1586|47.48|23.15|
Bicaz|ro|Maramures|1272|47.47|23.03|
Bistra|ro|Maramures|4330|47.87|24.2|
Bocicoiu Mare|ro|Maramures|4400|47.97|24|
Bogdan Voda|ro|Maramures|3377|47.7|24.27|
Boiu Mare|ro|Maramures|1254|47.4|23.58|
Borsa|ro|Maramures|26966|47.65|24.67|
Botiza|ro|Maramures|2949|47.67|24.15|
Budesti|ro|Maramures|3437|47.73|23.95|
Calinesti|ro|Maramures|3354|47.78|23.98|
Campulung la Tisa|ro|Maramures|2443|47.98|23.77|
Cavnic|ro|Maramures|5072|47.66|23.88|
Cernesti|ro|Maramures|3760|47.52|23.75|
Cicarlau|ro|Maramures|3951|47.7|23.4|
Copalnic Manastur|ro|Maramures|5747|47.5|23.68|
Coroieni|ro|Maramures|2308|47.37|23.77|
Cupseni|ro|Maramures|3727|47.55|23.93|
Desesti|ro|Maramures|2580|47.77|23.85|
Dragomiresti|ro|Maramures|3116|47.68|24.3|
Dumbravita|ro|Maramures|4420|47.6|23.65|
Farcasa|ro|Maramures|3716|47.58|23.33|
Giulesti|ro|Maramures|3328|47.82|23.93|
Grosi|ro|Maramures|2493|47.62|23.62|
Ieud|ro|Maramures|4139|47.68|24.23|
Lapus|ro|Maramures|3769|47.5|24.02|
Leordina|ro|Maramures|2537|47.78|24.25|
Miresu Mare|ro|Maramures|5054|47.5|23.33|
Moisei|ro|Maramures|8877|47.65|24.55|
Oarta de Jos|ro|Maramures|1387|47.45|23.13|
Ocna Sugatag|ro|Maramures|4147|47.78|23.93|
Petrova|ro|Maramures|2664|47.83|24.23|
Poienile Izei|ro|Maramures|1016|47.7|24.12|
Poienile de sub Munte|ro|Maramures|9865|47.82|24.43|
Recea|ro|Maramures|5360|47.63|23.52|
Remetea Chioarului|ro|Maramures|2965|47.53|23.55|
Remeti|ro|Maramures|3001|47.98|23.63|
Repedea|ro|Maramures|4688|47.83|24.4|
Rona de Jos|ro|Maramures|2089|47.92|24.02|
Rona de Sus|ro|Maramures|4630|47.9|24.05|
Rozavlea|ro|Maramures|6076|47.73|24.22|
Ruscova|ro|Maramures|4760|47.8|24.28|
Sacalaseni|ro|Maramures|5733|47.58|23.57|
Sacel|ro|Maramures|3723|47.63|24.43|
Salistea de Sus|ro|Maramures|5119|47.65|24.35|
Salsig|ro|Maramures|3097|47.53|23.3|
Sapanta|ro|Maramures|3234|47.97|23.7|
Sarasau|ro|Maramures|2379|47.95|23.82|
Satulung|ro|Maramures|5334|47.57|23.43|
Seini|ro|Maramures|10382|47.76|23.28|
Sighetu Marmatiei|ro|Maramures|40654|47.93|23.91|
Sisesti|ro|Maramures|5403|47.63|23.7|
Somcuta Mare|ro|Maramures|7584|47.52|23.47|
Stramtura|ro|Maramures|4156|47.78|24.13|
Suciu de Sus|ro|Maramures|6125|47.43|24.03|
Targu-Lapus|ro|Maramures|13145|47.46|23.86|
Tautii Margheraus|ro|Maramures|6597|47.65|23.48|
Ulmeni|ro|Maramures|7047|47.47|23.3|
Vadu Izei|ro|Maramures|2794|47.93|23.88|
Valea Chioarului|ro|Maramures|2252|47.43|23.48|
Vima Mica|ro|Maramures|1621|47.4|23.72|
Viseu de Jos|ro|Maramures|5201|47.73|24.37|
Viseu de Sus|ro|Maramures|16321|47.72|24.42|
Baclesu|ro|Mehedinti|2730|44.48|23.13|
Baia de Arama|ro|Mehedinti|5624|45|22.83|
Bala|ro|Mehedinti|4580|44.88|22.83|
Balacita|ro|Mehedinti|3471|44.38|23.13|
Balta|ro|Mehedinti|1391|44.9|22.63|
Balvanesti|ro|Mehedinti|1131|44.8|22.68|
Breznita Ocol|ro|Mehedinti|4002|44.67|22.62|
Breznita-Motru|ro|Mehedinti|1760|44.57|23.22|
Brosteni|ro|Mehedinti|3017|44.75|23|
Burila Mare|ro|Mehedinti|2656|44.45|22.57|
Butoiesti|ro|Mehedinti|3438|44.58|23.37|
Cazanesti|ro|Mehedinti|2726|44.72|22.9|
Ciresu|ro|Mehedinti|813|44.82|22.55|
Corcova|ro|Mehedinti|5946|44.7|23.05|
Corlatel|ro|Mehedinti|1552|44.4|22.93|
Cujmir|ro|Mehedinti|3733|44.22|22.93|
Darvari|ro|Mehedinti|2990|44.2|23.05|
Devesel|ro|Mehedinti|3529|44.47|22.67|
Drobeta-Turnu Severin|ro|Mehedinti|102347|44.64|22.66|
Dubova|ro|Mehedinti|1073|44.62|22.27|
Dumbrava|ro|Mehedinti|1861|44.52|23.12|
Eselnita|ro|Mehedinti|2994|44.7|22.36|
Floresti|ro|Mehedinti|2832|44.77|22.95|
Garla Mare|ro|Mehedinti|5258|44.22|22.77|
Godeanu|ro|Mehedinti|766|44.8|22.62|
Gogosu|ro|Mehedinti|5309|44.38|22.58|
Greci|ro|Mehedinti|1508|44.55|23.12|
Grozesti|ro|Mehedinti|2219|44.65|23.32|
Gruia|ro|Mehedinti|3126|44.27|22.7|
Hinova|ro|Mehedinti|2808|44.53|22.77|
Husnicioara|ro|Mehedinti|1699|44.68|22.85|
Ilovat|ro|Mehedinti|1547|44.82|22.77|
Ilovita|ro|Mehedinti|1397|44.76|22.47|
Isverna|ro|Mehedinti|2476|44.98|22.63|
Izvoru Barzii|ro|Mehedinti|3059|44.71|22.67|
Jiana|ro|Mehedinti|4966|44.41|22.69|
Livezile|ro|Mehedinti|1985|44.52|22.87|
Malovat|ro|Mehedinti|2943|44.7|22.73|
Obarsia Noua|ro|Mehedinti|2147|44.17|22.98|
Obarsia-Closani|ro|Mehedinti|1102|45.02|22.68|
Oprisor|ro|Mehedinti|3030|44.28|23.08|
Orsova|ro|Mehedinti|12350|44.72|22.4|
Padina|ro|Mehedinti|1924|44.43|23.02|
Patulele|ro|Mehedinti|4395|44.35|22.78|
Podeni|ro|Mehedinti|1148|44.88|22.55|
Ponoarele|ro|Mehedinti|2906|44.97|22.78|
Poroina Mare|ro|Mehedinti|1384|44.48|22.93|
Pristol|ro|Mehedinti|1774|44.23|22.72|
Prunisor|ro|Mehedinti|2531|44.63|22.97|
Punghina|ro|Mehedinti|3322|44.28|22.93|
Rogova|ro|Mehedinti|1464|44.47|22.8|
Salcia|ro|Mehedinti|3337|44.15|22.93|
Simian|ro|Mehedinti|9434|44.62|22.72|
Sisesti|ro|Mehedinti|3129|44.78|22.84|
Sovarna|ro|Mehedinti|1416|44.85|22.8|
Stangaceaua|ro|Mehedinti|1602|44.6|23.32|
Strehaia|ro|Mehedinti|11607|44.63|23.2|
Svinita|ro|Mehedinti|1105|44.5|22.1|
Tamna|ro|Mehedinti|3656|44.57|23.02|
Vanatori|ro|Mehedinti|4570|44.24|22.93|
Vanju Mare|ro|Mehedinti|6740|44.44|22.88|
Vanjulet|ro|Mehedinti|1894|44.44|22.79|
Vladaia|ro|Mehedinti|2185|44.35|23.03|
Voloiac|ro|Mehedinti|2038|44.62|23.1|
Acatari|ro|Mures|4719|46.45|24.65|
Adamus|ro|Mures|5905|46.3|24.23|
Albesti|ro|Mures|5382|46.23|24.85|
Alunis|ro|Mures|3258|46.9|24.82|
Apold|ro|Mures|2698|46.12|24.82|
Atintis|ro|Mures|1606|46.43|24.1|
Bagaciu|ro|Mures|2549|46.27|24.37|
Bahnea|ro|Mures|3754|46.37|24.48|
Bala|ro|Mures|889|46.72|24.5|
Balauseri|ro|Mures|4968|46.4|24.68|
Band|ro|Mures|7599|46.58|24.38|
Batos|ro|Mures|4107|46.88|24.67|
Beica de Jos|ro|Mures|2207|46.73|24.8|
Bichis|ro|Mures|1023|46.37|24.1|
Bogata|ro|Mures|1915|46.45|24.07|
Brancovenesti|ro|Mures|4444|46.87|24.77|
Breaza|ro|Mures|2492|46.77|24.63|
Ceuasul-de Campie|ro|Mures|5332|46.63|24.52|
Chetani|ro|Mures|2844|46.47|24.03|
Chiheru de Jos|ro|Mures|1720|46.68|24.88|
Coroisanmartin|ro|Mures|1464|46.4|24.6|
Cozma|ro|Mures|632|46.82|24.53|
Craciunesti|ro|Mures|4283|46.48|24.58|
Craiesti|ro|Mures|1011|46.3|24.18|
Cristesti|ro|Mures|5507|46.5|24.48|
Cucerdea|ro|Mures|1680|46.4|24.27|
Cuci|ro|Mures|2171|46.47|24.15|
Danes|ro|Mures|4759|46.22|24.7|
Deda|ro|Mures|4263|46.93|24.9|
Eremitu|ro|Mures|3818|46.67|24.93|
Ernei|ro|Mures|5141|46.6|24.65|
Fantanele|ro|Mures|4981|46.42|24.75|
Faragau|ro|Mures|1628|46.77|24.52|
Galesti|ro|Mures|2894|46.52|24.75|
Ganesti|ro|Mures|3775|46.33|24.35|
Gheorghe Doja|ro|Mures|2827|46.47|24.5|
Ghindari|ro|Mures|4997|46.5|24.92|
Glodeni|ro|Mures|3719|46.65|24.6|
Gornesti|ro|Mures|5787|46.67|24.65|
Grebenisu de Campie|ro|Mures|1613|46.6|24.3|
Gurghiu|ro|Mures|6278|46.77|24.85|
Hodac|ro|Mures|4892|46.77|24.92|
Hodosa|ro|Mures|1390|46.63|24.82|
Ibanesti|ro|Mures|4434|46.77|24.93|
Iclanzel|ro|Mures|2255|46.53|24.28|
Ideciu de Jos|ro|Mures|1955|46.8|24.75|
Iernut|ro|Mures|9343|46.46|24.24|
Livezeni|ro|Mures|3704|46.55|24.63|
Ludus|ro|Mures|17165|46.48|24.09|
Lunca|ro|Mures|2809|46.85|24.57|
Lunca Bradului|ro|Mures|2123|46.95|25.1|
Magherani|ro|Mures|2681|46.57|24.9|
Mica|ro|Mures|4626|46.37|24.42|
Miercurea Nirajului|ro|Mures|5741|46.53|24.8|
Mihesu de Campie|ro|Mures|2498|46.68|24.15|
Nades|ro|Mures|2368|46.32|24.73|
Neaua|ro|Mures|1521|46.48|24.83|
Ogra|ro|Mures|2403|46.43|24.32|
Panet|ro|Mures|5880|46.55|24.47|
Papiu Ilarian|ro|Mures|997|46.55|24.2|
Pasareni|ro|Mures|1889|46.48|24.7|
Petelea|ro|Mures|2735|46.73|24.72|
Pogaceaua|ro|Mures|1952|46.68|24.3|
Raciu|ro|Mures|3694|46.68|24.4|
Rastolita|ro|Mures|2193|46.98|25.03|
Reghin|ro|Mures|35490|46.78|24.71|
Rusii Munti|ro|Mures|2216|46.92|24.85|
Sancraiul-de-Mures|ro|Mures|6161|46.55|24.5|
Sangeorg-de Mures|ro|Mures|7776|46.57|24.6|
Sangeorgiu-de-Padure|ro|Mures|5398|46.43|24.83|
Sanger|ro|Mures|2491|46.55|24.13|
Sanpaul|ro|Mures|3959|46.45|24.35|
Sanpetru-de-Campie|ro|Mures|3142|46.72|24.27|
Santana-de-Mures|ro|Mures|4201|46.57|24.55|
Sarmasu|ro|Mures|7371|46.75|24.17|
Saschiz|ro|Mures|2009|46.18|24.97|
Saulia|ro|Mures|2083|46.63|24.22|
Sighisoara|ro|Mures|31429|46.22|24.79|
Sincai|ro|Mures|1614|46.65|24.38|
Solovastru|ro|Mures|2800|46.77|24.77|
Sovata|ro|Mures|11465|46.6|25.08|
Stanceni|ro|Mures|1523|46.98|25.23|
Suplac|ro|Mures|2332|46.38|24.52|
Suseni|ro|Mures|2282|46.82|24.75|
Targu-Mures|ro|Mures|146864|46.55|24.56|
Tarnaveni|ro|Mures|25721|46.33|24.27|
Taureni|ro|Mures|1033|46.27|25.25|
Ungheni|ro|Mures|6449|46.48|24.47|
Valea Larga|ro|Mures|3326|46.62|24.07|
Vanatori|ro|Mures|3702|46.23|24.93|
Vargata|ro|Mures|1976|46.57|24.8|
Vatava|ro|Mures|2099|46.97|24.77|
Vetca|ro|Mures|849|46.35|24.78|
Viisoara|ro|Mures|1635|46.28|24.6|
Voivodeni|ro|Mures|1930|46.7|24.63|
Zagar|ro|Mures|1197|46.35|24.62|
Zau de Campie|ro|Mures|3455|46.6|24.13|
Agapia|ro|Neamt|4517|47.17|26.28|
Bahna|ro|Neamt|3713|46.78|26.78|
Baltatesti|ro|Neamt|6635|47.12|26.3|
Bara|ro|Neamt|4436|47.03|27.05|
Bargaoani|ro|Neamt|4203|46.98|26.63|
Bicaz|ro|Neamt|8340|46.92|26.09|
Bicaz Chei|ro|Neamt|4618|46.82|25.88|
Bicazu Ardelean|ro|Neamt|4212|46.85|25.93|
Bodesti|ro|Neamt|5122|47.04|26.42|
Borca|ro|Neamt|6556|47.18|25.77|
Borlesti|ro|Neamt|8965|46.77|26.48|
Botesti|ro|Neamt|6343|47.05|26.73|
Bozieni|ro|Neamt|3057|46.83|27.15|
Brusturi-Draganesti|ro|Neamt|5554|47.28|26.38|
Candesti|ro|Neamt|4105|46.72|26.58|
Ceahlau|ro|Neamt|2458|47.05|25.97|
Cordun|ro|Neamt|7124|46.95|26.87|
Costisa|ro|Neamt|3540|46.75|26.65|
Cracaoani|ro|Neamt|4490|47.08|26.32|
Damuc|ro|Neamt|3084|46.8|25.9|
Dobreni|ro|Neamt|3641|46.98|26.42|
Doljesti|ro|Neamt|7359|47.03|26.98|
Dragomiresti|ro|Neamt|2418|47.02|26.53|
Dulcesti|ro|Neamt|4856|46.97|26.77|
Dumbrava Rosie|ro|Neamt|7104|46.88|26.43|
Farcasa|ro|Neamt|3173|47.17|25.83|
Faurei|ro|Neamt|2344|46.92|26.68|
Garcina|ro|Neamt|4330|46.98|26.3|
Gheraesti|ro|Neamt|6448|47.02|26.82|
Girov|ro|Neamt|7396|46.95|26.52|
Grinties|ro|Neamt|2573|47.05|25.87|
Grumazesti|ro|Neamt|5385|47.13|26.37|
Hangu|ro|Neamt|4046|47.05|26.03|
Horia|ro|Neamt|7086|46.9|26.93|
Icusesti|ro|Neamt|4648|46.8|26.93|
Ion Creanga|ro|Neamt|5637|46.87|26.98|
Margineni|ro|Neamt|3995|46.9|26.63|
Moldoveni|ro|Neamt|2508|46.83|26.77|
Oniceni|ro|Neamt|3284|46.8|27.17|
Pangarati|ro|Neamt|5170|46.93|26.15|
Pastraveni|ro|Neamt|3798|47.17|26.57|
Petricani|ro|Neamt|5580|47.17|26.47|
Piatra Neamt|ro|Neamt|102689|46.94|26.37|
Piatra Soimului|ro|Neamt|7848|46.83|26.43|
Pipirig|ro|Neamt|8569|47.25|26.07|
Podoleni|ro|Neamt|5520|46.8|26.62|
Poiana Teiului|ro|Neamt|5145|47.1|25.97|
Poienari|ro|Neamt|3273|46.9|27.12|
Raucesti|ro|Neamt|8204|47.25|26.42|
Razboieni|ro|Neamt|2381|47.08|26.53|
Rediu|ro|Neamt|5182|46.75|26.57|
Roman|ro|Neamt|67820|46.93|26.93|
Romani|ro|Neamt|4597|46.78|26.68|
Roznov|ro|Neamt|8688|46.83|26.52|
Sabaoani|ro|Neamt|10218|47.02|26.85|
Sagna|ro|Neamt|7443|46.98|27.02|
Savinesti|ro|Neamt|6012|46.85|26.47|
Secuieni|ro|Neamt|3607|47.2|26.47|
Stanita|ro|Neamt|2203|47.02|27.1|
Stefan cel Mare|ro|Neamt|3386|47|26.52|
Tamaseni|ro|Neamt|8292|46.98|26.93|
Tarcau|ro|Neamt|3504|46.87|26.13|
Targu-Neamt|ro|Neamt|20473|47.21|26.36|
Tasca|ro|Neamt|2682|46.9|26.02|
Tazlau|ro|Neamt|3002|46.72|26.47|
Tibucani|ro|Neamt|4403|47.1|26.57|
Timisesti|ro|Neamt|4004|47.23|26.55|
Trifesti|ro|Neamt|5018|46.92|26.82|
Tupilati|ro|Neamt|2388|47.07|26.63|
Urecheni|ro|Neamt|4007|47.17|26.52|
Valea Ursului|ro|Neamt|3916|46.82|27.08|
Vanatori-Neamt|ro|Neamt|8707|47.2|26.32|
Viisoara|ro|Neamt|5014|46.93|26.23|
Zanesti|ro|Neamt|6077|46.82|26.55|
Babiciu|ro|Olt|2337|44.03|24.57|
Baldovinesti|ro|Olt|3380|44.38|24.05|
Bals|ro|Olt|20627|44.36|24.1|
Barasti|ro|Olt|2156|44.62|24.68|
Barza|ro|Olt|2677|44.33|24.78|
Bobicesti|ro|Olt|3468|44.38|24.15|
Brancoveni|ro|Olt|3321|44.32|24.3|
Brastavatu|ro|Olt|5189|43.92|24.4|
Brebeni|ro|Olt|2904|44.38|24.45|
Bucinisu|ro|Olt|2306|43.95|24.25|
Caracal|ro|Olt|33761|44.13|24.36|
Carlogani|ro|Olt|2854|44.52|24.15|
Cezieni|ro|Olt|2187|44.18|24.27|
Cilieni|ro|Olt|3556|43.9|24.62|
Colonesti|ro|Olt|2186|44.65|24.67|
Corabia|ro|Olt|20047|43.79|24.51|
Corbu|ro|Olt|2586|44.48|24.72|
Coteana|ro|Olt|2960|44.3|24.47|
Crampoaia|ro|Olt|3769|44.32|24.73|
Cungrea|ro|Olt|2542|44.67|24.38|
Curtisoara|ro|Olt|4583|44.5|24.33|
Daneasa|ro|Olt|3816|44.15|24.57|
Deveselu|ro|Olt|3302|44.07|24.38|
Dobretu|ro|Olt|1502|44.5|23.95|
Dobrosloveni|ro|Olt|3821|44.18|24.37|
Dobroteasa|ro|Olt|2121|44.78|24.38|
Dobrun|ro|Olt|3419|44.27|24.22|
Draganesti-Olt|ro|Olt|12057|44.17|24.53|
Draghiceni|ro|Olt|1885|44.13|24.25|
Fagetelu|ro|Olt|1427|44.78|24.53|
Falcoiu|ro|Olt|4283|44.23|24.37|
Farcasele|ro|Olt|5045|44.13|24.45|
Ganeasa|ro|Olt|4074|44.42|24.28|
Garcovu|ro|Olt|2684|43.77|24.63|
Giuvarasti|ro|Olt|2676|43.8|24.7|
Gostavatu|ro|Olt|3373|44.08|24.53|
Gradinari|ro|Olt|2489|44.57|24.28|
Grojdibodu|ro|Olt|3282|43.75|24.27|
Ianca|ro|Olt|4347|43.78|24.18|
Iancu Jianu|ro|Olt|4375|44.5|24.03|
Icoana|ro|Olt|2281|44.42|24.72|
Izbiceni|ro|Olt|5089|43.83|24.65|
Izvoarele|ro|Olt|3792|44.27|24.52|
Leleasca|ro|Olt|1819|44.78|24.43|
Maruntei|ro|Olt|4397|44.2|24.47|
Mihaesti|ro|Olt|1957|44.12|24.8|
